1631,A,6.4052377,-1.496376E-4,-0.096815534;
1631,A,5.9982233,-2.403928,-1.0497078;
1631,A,6.4052377,-3.0647278,-3.6306572;
1631,A,6.800281,-5.365556,-4.7726912;
1631,A,7.5424833,-7.022343,-3.5181298;
1631,A,15.359552,-8.619276,-1.016189;
1631,A,14.306104,-7.079804,-5.7136126;
1631,A,6.8912606,-3.636942,-4.794239;
1631,A,6.7595797,-0.26590604,-3.805434;
1631,A,6.21849,0.95274264,-1.5812206;
1631,A,5.7995048,-0.3712509,-3.7264254;
1631,A,6.764368,-1.4223055,-3.2691329;
1631,A,8.337358,-3.4358292,-2.2444146;
1631,A,10.336517,-3.4980783,-2.1845593;
1631,A,10.516082,-2.9881134,-1.9595045;
1631,A,11.423485,-1.2786534,-2.2779334;
1631,A,12.019641,-4.417452,-1.9379567;
1631,A,11.440244,-4.9729066,1.3181577;
1631,A,11.727548,-2.521244,0.8273463;
1631,A,10.1521635,4.0628104,-0.4559458;
1631,A,7.772327,0.08843583,-0.17342998;
1631,A,6.275951,-2.272247,-0.30271688;
1631,A,4.916044,-2.7989714,-1.3274353;
1631,A,5.387702,-0.06479308,-1.43278;
1631,A,8.040478,-3.1174002,-0.3410241;
1631,A,17.078588,1.2879308,6.927772;
1631,A,12.08189,-8.8227825,-2.5317187;
1631,A,13.925426,-7.874679,-2.6969185;
1631,A,5.1410995,-1.7790415,-3.5540428;
1631,A,6.7930984,-0.2228104,-1.9259856;
1631,A,7.259968,-1.2403461,-2.2659624;
1631,A,8.318205,-4.0607157,-2.072032;
1631,A,7.6717706,-2.7295396,-1.7559973;
1631,A,9.08435,-0.8500912,-1.0784383;
1631,A,10.432285,-0.3616741,-1.1622353;
1631,A,11.96218,-0.17253216,-2.2013187;
1631,A,12.706777,-1.489343,-2.546084;
1631,A,15.510386,-5.344008,-1.7847277;
1631,A,9.26152,-4.134936,-0.21891981;
1631,A,9.529671,2.2216694,-0.19018939;
1631,A,7.465869,3.4690487,-0.25243863;
1631,A,6.568043,-3.969736,-1.7895161;
1631,A,6.5034,-2.3991396,-0.24765024;
1631,A,6.4411507,-4.5204024,-2.534113;
1631,A,7.7076836,-4.0942345,-1.2101194;
1631,A,14.272585,5.5352445,8.529493;
1631,A,12.716353,-14.6981535,-2.0768204;
1631,A,12.426655,-6.591387,-1.0018238;
1631,A,6.1131454,-3.292177,-2.510171;
1631,A,7.078008,-2.6481366,-3.6019268;
1631,A,6.740426,-0.33533788,-3.154211;
1631,A,8.548048,-2.5739164,-1.7847277;
1631,A,7.7579618,-2.6241946,-0.7839514;
1631,A,8.370877,-2.1118355,-0.94436294;
1631,A,9.821764,-1.8077719,-1.3394063;
1631,A,11.880777,-1.3528736,-1.7033249;
1631,A,12.069919,0.7396587,-2.7232547;
1631,A,15.122526,0.43798926,-3.1709704;
1631,A,7.870489,-8.063821,-0.6522703;
1631,A,9.024494,-2.4589949,-0.7959224;
1631,A,9.292645,2.7914896,-0.40566754;
1631,A,5.7468324,1.0892122,-0.7719804;
1631,A,5.6079683,-2.4542065,-1.5644612;
1631,A,7.128287,-5.3368254,-2.9914055;
1631,A,6.898443,-4.4485765,-2.7304375;
1631,A,9.534459,-2.3728034,1.002123;
1631,A,16.477644,1.1394904,5.9365726;
1631,A,11.332505,-14.995035,-2.905214;
1631,A,10.147375,-4.0583215,-3.6953006;
1631,A,6.8026752,-0.847697,-3.688118;
1631,A,7.1258926,1.6207249,-3.745579;
1631,A,7.4347444,-2.569128,-2.749591;
1631,A,7.271939,-4.005649,-0.42482117;
1631,A,7.4108024,-2.0735283,-1.0975919;
1631,A,8.454675,-2.5739164,-2.644246;
1631,A,10.923097,-1.8077719,-2.9100025;
1631,A,11.84247,0.5433341,-4.296245;
1631,A,14.351593,-0.11507132,-0.45834;
1631,A,12.354829,-6.000019,-2.0313306;
1631,A,9.038859,-2.9761424,-0.5469254;
1631,A,9.48897,0.9024644,-1.2388498;
1631,A,7.6095214,2.2120926,-0.22131401;
1631,A,6.738032,-2.5427918,-2.689736;
1631,A,6.0844145,-8.377461,-3.8437412;
1631,A,5.5888147,-3.6776435,-2.7448027;
1631,A,7.1618056,-2.0663457,-0.6211457;
1631,A,12.218359,2.8130374,5.675605;
1631,A,12.318916,-11.758074,-3.6953006;
1631,A,10.736348,-8.375067,-3.6498108;
1631,A,7.4850225,-2.4542065,-4.1071033;
1631,A,7.6933184,-3.445406,-4.0496426;
1631,A,7.178565,-2.4589949,-3.9059904;
1631,A,7.379678,-2.2291515,-2.6226983;
1631,A,7.8633065,-0.71362174,-0.6426935;
1631,A,7.583185,0.011821371,-1.1047745;
1631,A,10.137798,-0.028880058,-1.7895161;
1631,A,12.83367,-1.1278186,-3.1326632;
1631,A,13.360394,-3.2395046,-2.5508723;
1631,A,14.500033,-2.4135048,-1.5884032;
1631,A,8.962245,-4.5204024,-0.40566754;
1631,A,9.98457,-1.5061026,-2.7902925;
1631,A,7.408408,2.0540755,-1.9834465;
1631,A,6.750003,-2.5595512,-1.1957542;
1631,A,7.2312374,-3.8691795,1.53603;
1631,A,6.517765,-4.788553,-1.4303858;
1631,A,6.09878,-3.7015855,-1.4136264;
