1613,A,1.6924013,1.9999067,10.410887;
1613,A,1.6086043,2.1267993,9.90571;
1613,A,0.117016606,-0.07586627,11.694179;
1613,A,0.86400753,0.11806407,9.948806;
1613,A,1.6349405,-0.88510644,10.616788;
1613,A,2.317288,0.039055414,10.056545;
1613,A,1.3548189,0.900968,8.739734;
1613,A,0.9262568,1.8466777,7.8299375;
1613,A,0.12898761,1.9496284,7.6719203;
1613,A,-0.35703534,2.0238485,8.792406;
1613,A,0.9669582,2.3039703,10.480319;
1613,A,1.7618332,2.631976,9.920075;
1613,A,2.1880012,1.3175591,12.141894;
1613,A,3.7849336,1.2433388,10.676643;
1613,A,3.2294788,1.4061446,10.336666;
1613,A,2.6524763,1.8706198,8.991125;
1613,A,1.8336592,2.4021325,8.12203;
1613,A,1.0818799,2.3374891,7.0278797;
1613,A,0.50727147,2.3159413,6.886622;
1613,A,0.6605004,2.3303065,7.0709753;
1613,A,0.08828619,2.0453963,8.866627;
1613,A,1.4050971,1.8155531,10.6838255;
1613,A,1.309329,-0.86595285,13.097181;
1613,A,1.2398973,-0.7270891,12.194567;
1613,A,2.733879,-1.342399,12.412439;
1613,A,3.0738556,0.010324995,11.220127;
1613,A,2.1808186,0.52028996,9.120412;
1613,A,1.2542624,1.3343185,7.1667433;
1613,A,0.5767033,0.85547817,7.0111203;
1613,A,0.20799628,0.8435072,8.019079;
1613,A,0.9190742,0.74055654,9.64953;
1613,A,1.9820998,1.8275241,10.949582;
1613,A,2.173636,1.7221792,12.034156;
1613,A,3.19596,0.556203,11.212944;
1613,A,3.7035308,-0.19557635,10.257658;
1613,A,3.2342672,-0.02558803,8.979155;
1613,A,1.7570448,1.6886604,7.741352;
1613,A,1.7546506,1.5521909,6.331167;
1613,A,1.7283144,0.50113636,5.6512136;
1613,A,1.7905636,-1.1795932,6.290466;
1613,A,1.6588825,-2.5610476,7.7964187;
1613,A,2.1089923,-2.956091,9.35265;
1613,A,2.3196821,-4.6368203,9.070134;
1613,A,2.5591023,-7.1196074,9.137172;
1613,A,3.9764698,-13.176938,11.818677;
1613,A,6.3467293,-6.9376483,9.86022;
1613,A,6.564602,-6.1451674,8.983943;
1613,A,3.0834324,-1.6297032,7.88261;
1613,A,2.2071548,-2.4173956,5.4596777;
1613,A,2.5950153,-3.504363,4.7486;
1613,A,3.9166148,-4.696676,4.049493;
1613,A,4.7450085,-3.645621,2.9050646;
1613,A,6.9644337,-3.4971805,2.2179286;
1613,A,8.362647,-2.2019174,1.5451579;
1613,A,12.083237,-2.932149,2.37834;
1613,A,15.475821,-2.9752445,2.3831284;
1613,A,16.75193,-1.8619407,-0.20260932;
1613,A,11.386524,-0.9760861,-0.4731541;
1613,A,8.082525,-1.5339351,-0.037409402;
1613,A,8.487145,-3.147627,0.012868834;
1613,A,8.259697,-4.5889363,0.16130935;
