1637,A,-2.7279274,-1.6884888,3.2045362;
1637,A,-2.7494826,-3.2572267,1.2621753;
1637,A,-2.4572902,-6.222261,-1.6022681;
1637,A,-1.9974464,-12.516373,-16.96632;
1637,A,1.7483643,-21.265379,-21.998255;
1637,A,3.2620168,-20.395987,-7.4580913;
1637,A,3.2189064,-11.127261,-8.198153;
1637,A,2.459685,-3.8128712,-6.4354177;
1637,A,1.2621753,-4.1218286,-3.1949563;
1637,A,-0.5724097,-6.461763,1.3867164;
1637,A,-4.0116577,-9.618399,4.9313455;
1637,A,-8.032896,-16.077766,1.839375;
1637,A,-3.6452198,-17.560284,-0.42870852;
1637,A,-3.290757,-6.0498195,8.006551;
1637,A,-5.9085135,-6.349197,3.8487966;
1637,A,-2.9865894,-10.4494705,-4.071533;
1637,A,-1.1088941,-9.314231,-3.8535867;
1637,A,-1.6597486,-7.436536,-2.2680836;
1637,A,-1.1136842,-8.174202,0.17244141;
1637,A,0.57959473,-9.625584,2.0932472;
1637,A,0.98435307,-9.2184305,2.5698562;
1637,A,1.0873389,-8.198153,3.0799952;
1637,A,4.277505,-7.4580913,3.7314405;
1637,A,4.89542,-6.7946706,4.641548;
1637,A,0.23710695,-8.023315,1.463357;
1637,A,-0.045505375,-10.080638,-0.30895755;
1637,A,1.5160475,-11.256593,-0.8047266;
1637,A,1.5016773,-10.9069195,-0.80712163;
1637,A,-0.42870852,-9.206455,-0.8095166;
1637,A,-1.1208692,-8.904683,-0.28740236;
1637,A,-1.2885206,-10.013577,0.40954837;
1637,A,-1.0442286,-11.067386,0.9053174;
1637,A,-1.3148658,-11.872112,1.0130934;
1637,A,-1.7603394,-12.372671,3.65959;
1637,A,-4.2799,-12.827725,3.9589674;
1637,A,-5.2762284,-12.006233,-24.798033;
1637,A,-0.29698244,-9.589659,-15.510147;
1637,A,3.0009596,-12.693604,-4.282295;
1637,A,1.2645704,-15.21077,-11.9128275;
1637,A,-0.86220706,-16.453785,-8.109536;
1637,A,0.9508228,-16.477736,-0.5484595;
1637,A,1.3220508,-15.3401,2.574646;
1637,A,-1.7507594,-16.108902,4.4667115;
1637,A,-2.0237916,-16.216679,5.4342995;
1637,A,-0.26584718,-13.565392,7.9730206;
1637,A,2.4812403,-12.173884,12.590618;
1637,A,1.0226734,-11.00272,7.197034;
1637,A,-0.23950197,-11.242222,1.0753639;
1637,A,1.9327809,-10.279425,2.1531227;
1637,A,11.678116,-10.981165,-4.9002104;
1637,A,9.067544,-10.420731,3.9278321;
1637,A,2.8428884,-6.806646,10.229129;
1637,A,0.8813672,-5.108577,5.7839723;
1637,A,-0.4406836,-6.461763,5.736072;
1637,A,-5.230723,-5.2666483,6.303692;
1637,A,-4.514612,-2.4668703,4.267925;
1637,A,-2.0309765,-2.4141798,2.320774;
1637,A,-2.459685,-4.143384,1.5615528;
1637,A,-2.3950195,-5.774392,0.14849122;
1637,A,-3.4919386,-7.429351,-2.4501052;
1637,A,-4.24158,-11.359578,-9.802815;
1637,A,-0.8262818,-16.954344,-20.757635;
1637,A,3.772156,-15.847845,-14.420413;
1637,A,2.0621119,-7.424561,-8.595725;
1637,A,-0.21076173,-2.1171973,-6.6773148;
1637,A,-3.0895753,-4.8211746,-2.6776319;
1637,A,-5.4295096,-10.775193,1.0753639;
1637,A,-4.502637,-14.815592,4.9002104;
1637,A,0.7232959,-20.027155,-16.631016;
1637,A,-2.0453467,-9.558523,-8.981323;
1637,A,-0.488584,-0.5939649,15.632293;
1637,A,-2.2513185,-2.9027638,8.044871;
1637,A,-4.7253737,-7.1706886,2.2561085;
1637,A,-5.50136,-10.36804,2.8836036;
1637,A,-4.9720607,-11.862533,0.1580713;
1637,A,-0.34488282,-12.933106,0.45026368;
1637,A,5.0678616,-15.064673,1.5543678;
1637,A,9.220825,-15.122154,2.9865894;
1637,A,8.775352,-11.1248665,2.7758276;
1637,A,7.101233,-6.071375,3.4847536;
1637,A,6.8689165,-6.023474,3.786526;
1637,A,4.897815,-9.769285,0.33290774;
1637,A,2.1100123,-12.410992,-1.1687696;
1637,A,1.3555812,-13.809683,-1.5735279;
1637,A,0.11256592,-12.83012,-0.488584;
1637,A,-3.4751735,-11.587105,4.4403663;
1637,A,-11.165582,-10.542876,-1.092129;
1637,A,-10.195599,-6.5144534,-9.584868;
1637,A,-5.4510646,-4.1170387,-3.796106;
1637,A,-4.8283596,-7.237749,2.311194;
1637,A,-0.43349856,-12.061319,0.9987232;
1637,A,5.9013286,-14.235996,-9.606423;
1637,A,9.1130495,-13.074412,-11.105706;
1637,A,6.559959,-12.755875,-4.7325587;
1637,A,0.045505375,-11.086546,-2.7806177;
1637,A,-7.534732,-8.866363,-6.813831;
1637,A,-4.0427933,-12.17628,-6.983877;
1637,A,5.613926,-18.35543,-4.3086405;
1637,A,4.5864625,-17.512384,-0.30177248;
1637,A,-2.0980372,-15.682589,1.1136842;
1637,A,-5.582791,-15.89814,1.477727;
1637,A,-4.766089,-14.518609,2.3782544;
1637,A,-0.91729254,-12.700789,2.4740553;
1637,A,1.3867164,-11.414663,4.495452;
1637,A,-2.3566992,-10.34888,11.014695;
1637,A,-0.4622388,-8.167017,-0.100590825;
1637,A,7.0245924,-8.806487,-2.0860622;
1637,A,7.7311234,-11.927197,-1.468147;
1637,A,7.3000197,-11.251802,6.7563505;
1637,A,2.8620484,-8.068821,4.653523;
1637,A,-0.24189699,-5.9180937,5.4606447;
1637,A,-3.0009596,-4.646338,5.822293;
1637,A,-3.2356715,-3.3937428,4.2918754;
1637,A,-1.0178833,-3.290757,3.2117214;
1637,A,-0.49097902,-3.6500099,1.3603711;
1637,A,-1.4178516,-5.582791,-0.5412744;
1637,A,-1.8776954,-7.434141,-3.8152664;
1637,A,-5.0367265,-8.981323,-12.104429;
1637,A,-5.7073317,-13.776153,-18.020128;
1637,A,-2.6584718,-16.401094,-14.010865;
1637,A,-1.7866846,-11.048225,-11.048225;
1637,A,-0.855022,-4.375701,-8.974138;
1637,A,-3.2739918,-5.494175,-6.6102543;
1637,A,-5.43909,-11.302097,1.9782863;
1637,A,-5.0510964,-11.5895,8.152647;
1637,A,-4.643943,-8.928633,-0.0047900393;
1637,A,-0.31853762,-9.22801,-3.5757644;
1637,A,-3.0704153,-5.858218,5.2666483;
1637,A,-4.4188113,-5.400769,7.5395217;
1637,A,-4.5553274,-7.462881,2.4572902;
1637,A,-3.5087037,-7.8700347,1.2502003;
1637,A,-2.7973828,-11.079361,-0.68737066;
1637,A,-0.3784131,-17.921932,-2.6488917;
1637,A,2.1195924,-14.01326,1.9279908;
1637,A,4.984036,-8.47837,11.043435;
1637,A,7.4748564,-8.830438,7.2616997;
1637,A,5.391189,-7.726333,2.6129665;
1637,A,3.1302907,-6.8737063,1.346001;
1637,A,5.024751,-9.026829,1.6118482;
1637,A,5.1468973,-10.729688,-0.38559815;
